filename, width, height, class, xmin, ymin, xmax, ymax
G0040980,pothole,3680,2760,2768,1342,2858,1364
G0040980,pothole,3680,2760,2942,1370,3002,1388
G0040980,pothole,3680,2760,3228,1420,3340,1456
G0041017,pothole,3680,2760,1650,1546,1752,1584
G0041017,pothole,3680,2760,1650,1546,1752,1584
G0041018,pothole,3680,2760,1586,1670,1722,1714
G0041018,pothole,3680,2760,2696,1782,2768,1818
G0041018,pothole,3680,2760,1922,1508,1996,1528
G0041018,pothole,3680,2760,2450,1494,2586,1528
G0041018,pothole,3680,2760,1586,1670,1722,1714
G0041018,pothole,3680,2760,2696,1782,2768,1818
G0041018,pothole,3680,2760,1922,1508,1996,1528
G0041018,pothole,3680,2760,2450,1494,2586,1528
G0041022,pothole,3680,2760,2910,1704,3208,1796
G0041022,pothole,3680,2760,2910,1704,3208,1796
G0041118,pothole,3680,2760,3608,1530,3676,1560
G0041118,pothole,3680,2760,2362,1502,2586,1536
G0041118,pothole,3680,2760,2428,1566,2648,1638
G0041118,pothole,3680,2760,3608,1530,3676,1560
G0041118,pothole,3680,2760,2362,1502,2586,1536
G0041118,pothole,3680,2760,2428,1566,2648,1638
G0041119,pothole,3680,2760,2542,1560,2850,1604
G0041119,pothole,3680,2760,2788,1708,3116,1820
G0041119,pothole,3680,2760,2530,1606,2654,1654
G0041119,pothole,3680,2760,2542,1560,2850,1604
G0041119,pothole,3680,2760,2788,1708,3116,1820
G0041119,pothole,3680,2760,2530,1606,2654,1654
G0041120,pothole,3680,2760,2906,1666,3346,1754
G0041120,pothole,3680,2760,2972,1782,3188,1868
G0041120,pothole,3680,2760,2906,1666,3346,1754
G0041120,pothole,3680,2760,2972,1782,3188,1868
G0041413,pothole,3680,2760,1878,1326,1982,1344
G0041414,pothole,3680,2760,1804,1360,1938,1396
G0041415,pothole,3680,2760,1766,1422,1912,1472
G0041416,pothole,3680,2760,1766,1472,1962,1544
G0041417,pothole,3680,2760,1766,1536,1984,1624
G0041793,pothole,3680,2760,1858,1242,1882,1250
G0041794,pothole,3680,2760,1856,1280,1876,1288
G0041795,pothole,3680,2760,1840,1320,1874,1334
G0041854,pothole,3680,2760,1604,1852,1742,1926
G0041854,pothole,3680,2760,2164,1590,2208,1604
G0041854,pothole,3680,2760,1604,1852,1742,1926
G0041854,pothole,3680,2760,2164,1590,2208,1604
G0043163,pothole,3680,2760,2952,1532,2994,1542
G0043163,pothole,3680,2760,2952,1532,2994,1542
G0043230,pothole,3680,2760,2334,1608,2476,1638
G0043272,pothole,3680,2760,1862,1588,1976,1614
G0043272,pothole,3680,2760,2296,1512,2418,1542
G0043273,pothole,3680,2760,2528,1622,2710,1676
G0043311,pothole,3680,2760,2054,1368,2100,1376
G0043311,pothole,3680,2760,2072,1352,2116,1364
G0043312,pothole,3680,2760,2122,1376,2176,1386
G0043312,pothole,3680,2760,2132,1360,2194,1374
G0043312,pothole,3680,2760,1788,1386,1838,1398
G0043313,pothole,3680,2760,1888,1414,1946,1426
G0043313,pothole,3680,2760,2256,1398,2312,1406
G0043313,pothole,3680,2760,2280,1380,2340,1390
G0043313,pothole,3680,2760,1790,1426,1828,1436
G0043314,pothole,3680,2760,1806,1454,1860,1468
G0043314,pothole,3680,2760,1926,1440,2006,1456
G0043314,pothole,3680,2760,2380,1392,2442,1406
G0043314,pothole,3680,2760,2362,1412,2442,1430
G0043314,pothole,3680,2760,2230,1404,2274,1420
G0043315,pothole,3680,2760,2518,1540,2606,1560
G0043315,pothole,3680,2760,1946,1486,2036,1510
G0043315,pothole,3680,2760,1798,1512,1860,1532
G0043315,pothole,3680,2760,2462,1444,2560,1458
G0043315,pothole,3680,2760,2448,1416,2532,1430
G0043316,pothole,3680,2760,1750,1596,1838,1624
G0043316,pothole,3680,2760,1946,1546,2070,1578
G0043316,pothole,3680,2760,2744,1638,2868,1674
G0043316,pothole,3680,2760,2564,1478,2660,1496
G0043316,pothole,3680,2760,2528,1436,2622,1454
G0043316,pothole,3680,2760,2360,1460,2430,1476
G0043316,pothole,3680,2760,2028,1422,2108,1438
G0043316,pothole,3680,2760,2368,1420,2446,1432
G0043317,pothole,3680,2760,1942,1648,2112,1692
G0043317,pothole,3680,2760,1646,1750,1778,1770
G0043317,pothole,3680,2760,2686,1516,2824,1544
G0043317,pothole,3680,2760,2430,1494,2504,1512
G0043317,pothole,3680,2760,2620,1454,2726,1476
G0043317,pothole,3680,2760,2416,1436,2508,1450
G0043317,pothole,3680,2760,2030,1442,2116,1456
G0043318,pothole,3680,2760,2870,1568,3040,1606
G0043318,pothole,3680,2760,2536,1538,2648,1562
G0043318,pothole,3680,2760,2780,1524,2854,1546
G0043318,pothole,3680,2760,2726,1478,2852,1506
G0043318,pothole,3680,2760,2480,1452,2578,1470
G0043318,pothole,3680,2760,2020,1464,2112,1474
G0043319,pothole,3680,2760,3180,1652,3406,1708
G0043319,pothole,3680,2760,2734,1608,2832,1634
G0043319,pothole,3680,2760,2910,1514,3060,1542
G0043319,pothole,3680,2760,3148,1510,3232,1528
G0043319,pothole,3680,2760,2050,1494,2208,1514
G0043320,pothole,3680,2760,3134,1718,3348,1770
G0043320,pothole,3680,2760,3210,1558,3404,1602
G0043320,pothole,3680,2760,3420,1664,3532,1706
G0043320,pothole,3680,2760,2808,1504,2952,1532
G0043320,pothole,3680,2760,2160,1530,2270,1556
G0043321,pothole,3680,2760,2316,1592,2650,1650
G0043321,pothole,3680,2760,3108,1568,3272,1602
G0043321,pothole,3680,2760,3628,1648,3676,1664
G0043322,pothole,3680,2760,3498,1630,3674,1682
G0043322,pothole,3680,2760,2558,1654,2930,1770
G0051938,pothole,3680,2760,1182,1308,1280,1326
G0051938,pothole,3680,2760,2996,1368,3062,1384
G0051939,pothole,3680,2760,1110,1330,1206,1346
G0051939,pothole,3680,2760,3122,1398,3182,1414
G0051940,pothole,3680,2760,1056,1324,1196,1352
G0051940,pothole,3680,2760,3216,1420,3272,1440
G0051941,pothole,3680,2760,1018,1346,1114,1374
G0051941,pothole,3680,2760,3280,1430,3340,1448
G0051942,pothole,3680,2760,996,1346,1136,1378
G0051942,pothole,3680,2760,3370,1436,3446,1456
G0051943,pothole,3680,2760,3478,1456,3576,1484
G0051943,pothole,3680,2760,1000,1362,1110,1394
G0051944,pothole,3680,2760,3606,1498,3670,1520
G0051944,pothole,3680,2760,968,1392,1070,1416
G0051945,pothole,3680,2760,836,1428,972,1460
G0051946,pothole,3680,2760,608,1490,778,1532
G0051947,pothole,3680,2760,226,1596,412,1658
G0052004,pothole,3680,2760,1020,1272,1076,1288
G0052004,pothole,3680,2760,2940,1346,2968,1360
G0052004,pothole,3680,2760,3088,1352,3152,1372
G0052004,pothole,3680,2760,3306,1376,3334,1384
G0052004,pothole,3680,2760,3366,1356,3400,1366
G0052006,pothole,3680,2760,706,1330,812,1356
G0052006,pothole,3680,2760,702,1302,888,1318
G0052006,pothole,3680,2760,3216,1388,3254,1402
G0052006,pothole,3680,2760,3382,1396,3450,1412
G0052007,pothole,3680,2760,564,1368,688,1406
G0052007,pothole,3680,2760,588,1336,788,1354
G0052007,pothole,3680,2760,3362,1408,3406,1426
G0052007,pothole,3680,2760,3538,1410,3614,1434
G0052008,pothole,3680,2760,402,1386,534,1422
G0052008,pothole,3680,2760,492,1368,568,1382
G0052008,pothole,3680,2760,108,1348,178,1370
G0052008,pothole,3680,2760,3500,1440,3540,1448
G0052009,pothole,3680,2760,254,1440,400,1488
G0052009,pothole,3680,2760,356,1418,432,1442
G0052009,pothole,3680,2760,362,1386,570,1412
G0052010,pothole,3680,2760,2,1518,150,1576
G0052010,pothole,3680,2760,132,1488,208,1516
G0052010,pothole,3680,2760,166,1452,378,1488
G0052010,pothole,3680,2760,1656,1444,1706,1458
G0052118,pothole,3680,2760,2276,1282,2328,1294
G0052119,pothole,3680,2760,2364,1296,2414,1306
G0052120,pothole,3680,2760,2464,1314,2526,1326
G0052120,pothole,3680,2760,2464,1314,2526,1326
G0052145,pothole,3680,2760,1968,1260,2026,1272
G0052146,pothole,3680,2760,2030,1320,2124,1346
G0052147,pothole,3680,2760,2148,1394,2300,1440
G0052190,pothole,3680,2760,1892,1288,1964,1306
G0052191,pothole,3680,2760,1886,1344,1988,1368
G0052192,pothole,3680,2760,1866,1454,2050,1504
G0052199,pothole,3680,2760,1870,1308,1936,1334
G0052200,pothole,3680,2760,1846,1392,1948,1428
G0052398,pothole,3680,2760,1890,1310,1938,1324
G0052398,pothole,3680,2760,2324,1322,2380,1338
G0052399,pothole,3680,2760,1886,1372,1944,1392
G0052399,pothole,3680,2760,2428,1392,2504,1406
G0052400,pothole,3680,2760,1888,1366,1966,1390
G0052400,pothole,3680,2760,2610,1406,2720,1436
G0052401,pothole,3680,2760,1870,1440,1984,1496
G0052405,pothole,3680,2760,2720,1346,2788,1362
G0052405,pothole,3680,2760,2602,1336,2648,1352
G0052405,pothole,3680,2760,2406,1294,2472,1310
G0052405,pothole,3680,2760,2320,1296,2358,1310
G0052406,pothole,3680,2760,3002,1448,3142,1466
G0052406,pothole,3680,2760,2888,1436,2956,1458
G0052406,pothole,3680,2760,2560,1352,2636,1374
G0052406,pothole,3680,2760,2434,1346,2490,1366
G0052407,pothole,3680,2760,3566,1656,3676,1720
G0052407,pothole,3680,2760,2860,1446,2986,1478
G0052407,pothole,3680,2760,2686,1440,2780,1468
G0052416,pothole,3680,2760,1866,1386,1946,1410
G0052417,pothole,3680,2760,1812,1636,1994,1686
G0052424,pothole,3680,2760,1830,1366,1894,1392
G0052425,pothole,3680,2760,1798,1566,1904,1630
G0052450,pothole,3680,2760,1780,1462,1874,1498
G0052450,pothole,3680,2760,2434,1584,2546,1622
G0052450,pothole,3680,2760,1988,1360,2056,1382
G0052464,pothole,3680,2760,1458,1574,1612,1632
G0052464,pothole,3680,2760,1782,1482,2052,1562
G0052471,pothole,3680,2760,1798,1396,1962,1438
G0052584,pothole,3680,2760,3126,1380,3176,1392
G0052585,pothole,3680,2760,3502,1420,3558,1442
G0052685,pothole,3680,2760,1824,1388,1914,1412
G0052690,pothole,3680,2760,1908,1528,1976,1552
G0052690,pothole,3680,2760,1894,1306,1936,1320
G0052691,pothole,3680,2760,1872,1364,1938,1384
G0052692,pothole,3680,2760,1838,1466,1940,1508
G0052780,pothole,3680,2760,1776,1330,1848,1342
G0052780,pothole,3680,2760,1918,1284,1946,1294
G0052781,pothole,3680,2760,1666,1434,1780,1458
G0052781,pothole,3680,2760,1878,1338,1926,1352
G0052781,pothole,3680,2760,1974,1274,2008,1286
G0052782,pothole,3680,2760,1808,1422,1880,1446
G0052782,pothole,3680,2760,1936,1298,1986,1310
G0052782,pothole,3680,2760,1234,1626,1462,1714
G0052782,pothole,3680,2760,1562,1308,1628,1320
G0052782,pothole,3680,2760,1612,1278,1664,1298
G0052783,pothole,3680,2760,1474,1376,1546,1402
G0052783,pothole,3680,2760,1538,1320,1618,1350
G0052783,pothole,3680,2760,1986,1360,2054,1374
G0052783,pothole,3680,2760,1818,1336,1862,1352
G0052784,pothole,3680,2760,1298,1490,1418,1548
G0052784,pothole,3680,2760,1460,1404,1564,1440
G0052784,pothole,3680,2760,1852,1420,1916,1446
G0052784,pothole,3680,2760,2078,1470,2206,1506
G0052784,pothole,3680,2760,1684,1278,1714,1288
G0052785,pothole,3680,2760,1896,1650,2022,1698
G0052785,pothole,3680,2760,1230,1566,1386,1650
G0052785,pothole,3680,2760,1690,1314,1734,1328
G0052786,pothole,3680,2760,3110,1432,3172,1456
G0052786,pothole,3680,2760,1728,1360,1782,1372
G0052787,pothole,3680,2760,1770,1446,1850,1466
G0052788,pothole,3680,2760,1836,1636,1968,1674
G0052789,pothole,3680,2760,1252,1466,1316,1484
G0052790,pothole,3680,2760,1260,1618,1348,1660
G0052791,pothole,3680,2760,2584,1624,2728,1682
G0052910,pothole,3680,2760,1688,1506,1818,1538
G0052910,pothole,3680,2760,2196,1470,2288,1496
G0052910,pothole,3680,2760,2646,1444,2772,1472
G0052910,pothole,3680,2760,2948,1588,3050,1624
G0052910,pothole,3680,2760,2832,1426,2894,1442
G0052910,pothole,3680,2760,2458,1648,2590,1678
G0052911,pothole,3680,2760,1588,1572,1742,1612
G0052911,pothole,3680,2760,2210,1506,2312,1538
G0052911,pothole,3680,2760,3192,1686,3292,1722
G0052911,pothole,3680,2760,2726,1462,2862,1494
G0052911,pothole,3680,2760,2916,1434,2982,1458
G0052912,pothole,3680,2760,1450,1650,1656,1708
G0052912,pothole,3680,2760,2212,1542,2388,1588
G0052912,pothole,3680,2760,2246,1484,2356,1508
G0052912,pothole,3680,2760,2814,1480,2972,1518
G0052912,pothole,3680,2760,3004,1442,3078,1464
G0052912,pothole,3680,2760,2640,1478,2706,1496
G0052913,pothole,3680,2760,3316,1470,3412,1494
G0052913,pothole,3680,2760,3130,1512,3322,1568
G0052913,pothole,3680,2760,2938,1508,3010,1532
G0052913,pothole,3680,2760,2474,1608,2686,1666
G0052913,pothole,3680,2760,2490,1514,2662,1560
G0052993,pothole,3680,2760,2024,1480,2182,1530
G0052998,pothole,3680,2760,1982,1460,2084,1492
G0052998,pothole,3680,2760,3094,1600,3242,1656
G0054292,pothole,3680,2760,1790,1440,1826,1450
G0054292,pothole,3680,2760,1802,1378,1866,1394
G0054293,pothole,3680,2760,1710,1474,1750,1488
G0054293,pothole,3680,2760,1742,1386,1816,1402
G0063376,pothole,3680,2760,1672,1714,1770,1744
G0063376,pothole,3680,2760,104,1704,550,1770
G0063376,pothole,3680,2760,1672,1714,1770,1744
G0063376,pothole,3680,2760,104,1704,550,1770
G0063500,pothole,3680,2760,1862,1276,1920,1294
G0063501,pothole,3680,2760,1840,1338,1922,1366
G0063501,pothole,3680,2760,1888,1318,1928,1330
G0063502,pothole,3680,2760,1772,1534,1940,1614
G0063502,pothole,3680,2760,1578,1442,1932,1522
G0063628,pothole,3680,2760,2072,1348,2128,1370
G0063629,pothole,3680,2760,2256,1516,2424,1578
G0063916,pothole,3680,2760,1770,1218,1832,1230
G0063917,pothole,3680,2760,1758,1220,1808,1232
G0063918,pothole,3680,2760,1746,1224,1808,1236
G0063919,pothole,3680,2760,1768,1234,1846,1246
G0063920,pothole,3680,2760,1798,1232,1876,1252
G0063922,pothole,3680,2760,1828,1254,1940,1274
G0063923,pothole,3680,2760,1826,1286,1956,1306
G0063924,pothole,3680,2760,1826,1314,1952,1336
G0063925,pothole,3680,2760,1784,1344,1932,1368
G0064102,pothole,3680,2760,1992,1320,2050,1342
G0064140,pothole,3680,2760,2128,1304,2176,1320
G0064140,pothole,3680,2760,1854,1268,1936,1288
G0064141,pothole,3680,2760,2370,1470,2448,1496
G0064141,pothole,3680,2760,1812,1352,1956,1396
G0064147,pothole,3680,2760,2174,1504,2280,1538
G0064148,pothole,3680,2760,1898,1340,2018,1368
G0064182,pothole,3680,2760,1958,1224,2000,1236
G0064183,pothole,3680,2760,1944,1248,2008,1264
G0064184,pothole,3680,2760,1932,1296,2024,1322
G0064185,pothole,3680,2760,1916,1452,2120,1548
G0064196,pothole,3680,2760,2986,1572,3148,1618
G0064196,pothole,3680,2760,2812,1574,2988,1614
G0064196,pothole,3680,2760,2608,1584,2802,1620
G0064306,pothole,3680,2760,1924,1386,1982,1402
G0064344,pothole,3680,2760,3046,1558,3138,1590
G0064344,pothole,3680,2760,1814,1384,1860,1398
G0064345,pothole,3680,2760,1862,1448,1920,1464
G0064346,pothole,3680,2760,2044,1600,2184,1632
G0064406,pothole,3680,2760,1846,1226,1886,1240
G0064407,pothole,3680,2760,1848,1266,1900,1278
G0064407,pothole,3680,2760,1844,1254,1878,1264
G0064407,pothole,3680,2760,1910,1256,1942,1266
G0064408,pothole,3680,2760,1834,1272,1910,1292
G0064408,pothole,3680,2760,1844,1252,1890,1266
G0064408,pothole,3680,2760,1920,1250,1966,1260
G0064436,pothole,3680,2760,1952,1238,2018,1248
G0064437,pothole,3680,2760,1988,1260,2054,1274
G0064470,pothole,3680,2760,2318,1570,2436,1618
G0064473,pothole,3680,2760,1898,1342,1968,1354
G0064473,pothole,3680,2760,1950,1360,2010,1372
G0064474,pothole,3680,2760,2004,1466,2096,1488
G0064474,pothole,3680,2760,1894,1406,1996,1446
G0064480,pothole,3680,2760,2136,1346,2198,1360
G0064480,pothole,3680,2760,1868,1334,1942,1350
G0064481,pothole,3680,2760,2390,1532,2510,1572
G0064481,pothole,3680,2760,1864,1496,2002,1530
G0064482,pothole,3680,2760,2444,1526,2514,1562
G0064484,pothole,3680,2760,2058,1292,2110,1306
G0064484,pothole,3680,2760,2142,1302,2192,1318
G0064485,pothole,3680,2760,2318,1484,2438,1532
G0064485,pothole,3680,2760,2176,1460,2272,1492
G0064485,pothole,3680,2760,2254,1384,2410,1410
G0064486,pothole,3680,2760,2664,1592,2964,1696
G0064486,pothole,3680,2760,1984,1230,2048,1246
G0064486,pothole,3680,2760,2168,1226,2244,1240
G0064487,pothole,3680,2760,2004,1252,2086,1274
G0064487,pothole,3680,2760,2254,1254,2332,1270
G0064487,pothole,3680,2760,2074,1270,2144,1284
G0064488,pothole,3680,2760,2350,1308,2458,1330
G0064488,pothole,3680,2760,2042,1300,2168,1332
G0064488,pothole,3680,2760,2136,1328,2244,1354
G0064498,pothole,3680,2760,2096,1324,2136,1334
G0064499,pothole,3680,2760,2194,1444,2254,1468
G0064505,pothole,3680,2760,1916,1592,2080,1648
G0064508,pothole,3680,2760,1944,1234,1994,1246
G0064509,pothole,3680,2760,1936,1252,2002,1270
G0064510,pothole,3680,2760,1938,1340,2030,1362
G0064510,pothole,3680,2760,2486,1332,2550,1358
G0064512,pothole,3680,2760,2120,1196,2178,1212
G0064513,pothole,3680,2760,2080,1208,2140,1226
G0064514,pothole,3680,2760,2042,1198,2112,1220
G0064515,pothole,3680,2760,1978,1206,2082,1234
G0064516,pothole,3680,2760,1938,1216,2016,1228
G0064516,pothole,3680,2760,1956,1236,2004,1252
G0064516,pothole,3680,2760,2072,1212,2132,1226
G0064531,pothole,3680,2760,2504,1382,2550,1410
G0064531,pothole,3680,2760,2344,1302,2386,1318
G0064531,pothole,3680,2760,1902,1366,1954,1382
G0064539,pothole,3680,2760,2212,1242,2240,1258
G0064540,pothole,3680,2760,2226,1256,2256,1270
G0064540,pothole,3680,2760,2034,1226,2064,1238
G0064541,pothole,3680,2760,2254,1292,2300,1310
G0064541,pothole,3680,2760,2000,1248,2032,1260
G0064542,pothole,3680,2760,2338,1336,2400,1360
G0064542,pothole,3680,2760,1948,1258,2006,1272
G0064563,pothole,3680,2760,812,1644,954,1698
G0064563,pothole,3680,2760,198,1710,418,1768
G0064563,pothole,3680,2760,1438,1600,1570,1650
G0064563,pothole,3680,2760,1226,1438,1422,1498
G0064563,pothole,3680,2760,1576,1248,1650,1268
G0064565,pothole,3680,2760,1332,1386,1428,1410
G0064565,pothole,3680,2760,1456,1362,1568,1384
G0064565,pothole,3680,2760,1482,1388,1554,1414
G0064566,pothole,3680,2760,1334,1488,1512,1526
G0064566,pothole,3680,2760,1316,1550,1436,1596
G0064566,pothole,3680,2760,1126,1522,1252,1576
G0064567,pothole,3680,2760,1804,1312,1838,1320
G0064568,pothole,3680,2760,1822,1328,1880,1340
G0064568,pothole,3680,2760,1756,1274,1804,1280
G0064568,pothole,3680,2760,1828,1212,1894,1226
G0064569,pothole,3680,2760,1798,1460,1884,1484
G0064569,pothole,3680,2760,1732,1322,1786,1332
G0064569,pothole,3680,2760,1640,1280,1674,1294
G0064569,pothole,3680,2760,1522,1316,1568,1334
G0064569,pothole,3680,2760,1832,1234,1912,1248
G0064570,pothole,3680,2760,1654,1396,1726,1424
G0064570,pothole,3680,2760,1386,1400,1436,1424
G0064570,pothole,3680,2760,1572,1326,1614,1340
G0064570,pothole,3680,2760,1828,1258,1918,1270
G0064571,pothole,3680,2760,1450,1554,1558,1608
G0064571,pothole,3680,2760,1022,1528,1116,1570
G0064571,pothole,3680,2760,1436,1364,1482,1380
G0064571,pothole,3680,2760,1670,1266,1700,1280
G0064571,pothole,3680,2760,1810,1242,1920,1264
G0064572,pothole,3680,2760,1114,1472,1188,1504
G0064572,pothole,3680,2760,1576,1284,1614,1302
G0064572,pothole,3680,2760,1806,1262,1890,1282
G0064572,pothole,3680,2760,1578,1286,1620,1302
G0064573,pothole,3680,2760,1398,1344,1454,1368
G0064573,pothole,3680,2760,1590,1326,1636,1342
G0064573,pothole,3680,2760,1708,1310,1834,1332
G0064578,pothole,3680,2760,1370,1682,1556,1716
G0064579,pothole,3680,2760,1780,1272,1828,1282
G0064580,pothole,3680,2760,1836,1280,1916,1294
G0064595,pothole,3680,2760,1774,1416,1840,1440
G0064605,pothole,3680,2760,2496,1430,2544,1446
G0064619,pothole,3680,2760,1946,1248,1984,1260
G0064620,pothole,3680,2760,1828,1324,1876,1336
G0064626,pothole,3680,2760,2424,1356,2482,1374
G0064626,pothole,3680,2760,2296,1292,2328,1300
G0064626,pothole,3680,2760,2098,1240,2124,1252
G0064629,pothole,3680,2760,1924,1614,2100,1694
G0064629,pothole,3680,2760,2188,1244,2226,1256
G0064638,pothole,3680,2760,2002,1252,2038,1260
G0064638,pothole,3680,2760,1908,1218,1932,1228
G0064639,pothole,3680,2760,2046,1336,2088,1344
G0064639,pothole,3680,2760,1908,1274,1942,1284
G0064640,pothole,3680,2760,2150,1384,2236,1412
G0064640,pothole,3680,2760,2032,1288,2076,1302
G0064640,pothole,3680,2760,1910,1256,1950,1262
G0064641,pothole,3680,2760,2134,1392,2202,1410
G0064641,pothole,3680,2760,1918,1298,1968,1314
G0064642,pothole,3680,2760,1944,1544,2050,1582
G0064644,pothole,3680,2760,1508,1472,1568,1492
G0064659,pothole,3680,2760,2000,1328,2056,1350
G0064664,pothole,3680,2760,1912,1326,1998,1342
G0064666,pothole,3680,2760,2016,1286,2052,1298
G0064709,pothole,3680,2760,2278,1314,2322,1330
G0064711,pothole,3680,2760,1878,1222,1918,1236
G0064712,pothole,3680,2760,1932,1258,1980,1274
G0064753,pothole,3680,2760,2250,1314,2278,1330
G0064753,pothole,3680,2760,1910,1244,1950,1260
G0064768,pothole,3680,2760,2692,1508,2744,1522
G0064769,pothole,3680,2760,2132,1334,2192,1354
G0064769,pothole,3680,2760,2038,1304,2118,1322
G0064770,pothole,3680,2760,2198,1472,2396,1544
G0064794,pothole,3680,2760,1892,1218,1936,1236
G0064803,pothole,3680,2760,1884,1228,1942,1240
G0064820,pothole,3680,2760,2054,1262,2088,1274
G0064821,pothole,3680,2760,2134,1312,2186,1326
G0064824,pothole,3680,2760,1908,1218,1942,1226
G0064825,pothole,3680,2760,1916,1250,1958,1262
G0064826,pothole,3680,2760,1914,1286,1964,1302
G0064827,pothole,3680,2760,1922,1426,2016,1474
G0064849,pothole,3680,2760,1866,1360,1952,1376
G0064849,pothole,3680,2760,2144,1290,2196,1306
G0064852,pothole,3680,2760,3034,1608,3176,1672
G0064855,pothole,3680,2760,2076,1314,2140,1328
G0064856,pothole,3680,2760,2304,1538,2436,1602
G0064857,pothole,3680,2760,1952,1268,1990,1284
G0064858,pothole,3680,2760,1924,1348,2004,1372
G0064998,pothole,3680,2760,2142,1280,2302,1308
G0064999,pothole,3680,2760,2306,1390,2630,1442
G0065000,pothole,3680,2760,2666,1522,3288,1648
G0065014,pothole,3680,2760,1732,1464,1942,1514
G0065039,pothole,3680,2760,2146,1424,2204,1444
G0065042,pothole,3680,2760,2106,1324,2214,1346
G0065043,pothole,3680,2760,2240,1430,2416,1474
G0065278,pothole,3680,2760,2498,1354,2564,1368
G0065279,pothole,3680,2760,2568,1372,2640,1392
G0065280,pothole,3680,2760,2694,1446,2788,1478
G0065281,pothole,3680,2760,2978,1574,3122,1632
G0065281,pothole,3680,2760,2136,1282,2188,1300
G0065283,pothole,3680,2760,2256,1350,2322,1382
G0065283,pothole,3680,2760,2332,1436,2402,1454
G0065284,pothole,3680,2760,2584,1600,2676,1628
G0065284,pothole,3680,2760,2370,1422,2472,1462
G0065300,pothole,3680,2760,1872,1314,1938,1328
G0065301,pothole,3680,2760,1842,1420,1948,1450
G0065327,pothole,3680,2760,2478,1502,2554,1530
G0065613,pothole,3680,2760,2484,1488,2676,1526
G0065613,pothole,3680,2760,2160,1468,2222,1486
G0065613,pothole,3680,2760,2436,1382,2554,1408
G0065613,pothole,3680,2760,1884,1352,1926,1368
G0065613,pothole,3680,2760,2356,1322,2436,1344
G0065614,pothole,3680,2760,2618,1616,2914,1688
G0065614,pothole,3680,2760,2168,1590,2254,1620
G0065614,pothole,3680,2760,2484,1438,2638,1478
G0065614,pothole,3680,2760,2362,1350,2452,1378
G0065615,pothole,3680,2760,2696,1552,2926,1630
G0065615,pothole,3680,2760,2468,1410,2582,1446
G0065615,pothole,3680,2760,1754,1480,1816,1502
G0065616,pothole,3680,2760,1748,1624,1846,1668
G0065616,pothole,3680,2760,2756,1490,2924,1556
G0065669,pothole,3680,2760,2626,1488,2748,1534
G0065669,pothole,3680,2760,2476,1444,2670,1486
G0065669,pothole,3680,2760,2312,1396,2490,1440
G0065669,pothole,3680,2760,2590,1326,2748,1346
G0065669,pothole,3680,2760,2946,1446,3080,1480
G0065669,pothole,3680,2760,3140,1446,3236,1468
G0065756,pothole,3680,2760,1826,1324,1888,1336
G0065758,pothole,3680,2760,1834,1550,1994,1596
G0065767,pothole,3680,2760,1892,1306,1944,1322
G0065767,pothole,3680,2760,1782,1274,1944,1288
G0065768,pothole,3680,2760,1888,1380,1956,1396
G0065768,pothole,3680,2760,1730,1310,1948,1330
G0065769,pothole,3680,2760,1876,1558,2010,1594
G0065769,pothole,3680,2760,1662,1380,1980,1420
G0065770,pothole,3680,2760,1540,1526,2086,1604
G0065792,pothole,3680,2760,2330,1368,2508,1394
G0065792,pothole,3680,2760,2100,1320,2202,1338
G0065792,pothole,3680,2760,1962,1318,2028,1330
G0065792,pothole,3680,2760,1836,1326,1868,1338
G0065792,pothole,3680,2760,1898,1314,1942,1326
G0065793,pothole,3680,2760,2456,1448,2728,1488
G0065793,pothole,3680,2760,2130,1362,2264,1384
G0065793,pothole,3680,2760,1960,1360,2052,1372
G0065793,pothole,3680,2760,1748,1378,1834,1400
G0065793,pothole,3680,2760,1840,1350,1930,1370
G0065794,pothole,3680,2760,2616,1582,3082,1708
G0065794,pothole,3680,2760,2076,1416,2256,1450
G0065794,pothole,3680,2760,1850,1418,1998,1436
G0065794,pothole,3680,2760,1696,1404,1808,1428
G0065794,pothole,3680,2760,1556,1452,1678,1482
G0066026,pothole,3680,2760,2294,1376,2362,1396
G0066027,pothole,3680,2760,2132,1444,2204,1466
G0066028,pothole,3680,2760,2022,1526,2126,1562
G0066084,pothole,3680,2760,1778,1330,1900,1356
G0066084,pothole,3680,2760,1906,1304,1996,1320
G0066085,pothole,3680,2760,1788,1384,1938,1418
G0066085,pothole,3680,2760,1948,1346,2040,1366
G0066086,pothole,3680,2760,1772,1452,1968,1504
G0066086,pothole,3680,2760,1976,1388,2092,1410
G0066087,pothole,3680,2760,1694,1592,1984,1686
G0066087,pothole,3680,2760,1988,1476,2132,1508
G0066106,pothole,3680,2760,1860,1340,1932,1358
G0066106,pothole,3680,2760,1992,1350,2042,1362
G0066106,pothole,3680,2760,2026,1322,2076,1340
G0066106,pothole,3680,2760,2002,1298,2058,1310
G0066107,pothole,3680,2760,1870,1470,1992,1500
G0066107,pothole,3680,2760,2082,1492,2196,1532
G0066107,pothole,3680,2760,2138,1428,2224,1462
G0066107,pothole,3680,2760,2088,1372,2162,1388
G0066108,pothole,3680,2760,2286,1582,2448,1638
G0066108,pothole,3680,2760,1904,1310,2000,1326
G0066109,pothole,3680,2760,1884,1388,2040,1426
G0066117,pothole,3680,2760,1844,1386,1978,1426
G0066117,pothole,3680,2760,2122,1354,2178,1376
